Temp,Humidity,Wind,Soil,Vegetation,Rainfall,Risk
-7.7,78,19,1,0,39.0,2
-7.4,77,20,1,2,38.5,2
-7.1,77,20,0,2,38.5,2
-7.1,77,19,1,1,38.5,2
-6.8,79,22,2,2,39.5,2
-6.7,79,19,0,1,39.5,2
-6.7,80,15,2,0,40.0,2
-6.8,82,19,1,2,41.0,2
-6.5,82,15,1,0,41.0,2
-5.8,83,17,2,2,41.5,2
-5.8,81,19,0,2,40.5,2
-5.4,82,15,1,0,41.0,2
-5.5,81,13,1,0,40.5,2
-5.5,79,11,1,2,39.5,2
-5.7,80,15,2,1,40.0,2
-5.7,81,13,2,2,40.5,2
-5.8,82,9,1,2,41.0,1
-5.5,83,11,0,2,41.5,2
-5.0,81,11,2,0,40.5,2
-4.9,83,9,0,0,41.5,1
-4.9,82,6,2,2,41.0,1
-4.5,81,0,2,0,40.5,1
-4.3,81,0,0,0,40.5,1
-4.0,80,0,0,1,40.0,1
-3.9,81,6,0,1,40.5,1
-3.6,81,4,2,0,40.5,1
-4.3,80,15,0,0,40.0,2
-5.0,78,15,0,0,39.0,2
-4.9,78,0,0,1,39.0,1
-5.0,78,7,0,0,39.0,1
-5.5,75,9,0,2,37.5,1
-6.3,77,4,0,1,38.5,1
-5.6,76,6,0,0,38.0,1
-5.5,78,4,2,0,39.0,1
-5.2,72,9,0,2,36.0,1
-6.0,63,13,2,2,31.5,2
-6.9,63,22,1,0,31.5,2
-7.6,64,19,1,0,32.0,2
-7.7,63,19,2,0,31.5,2
-8.2,65,17,0,2,32.5,2
-8.3,62,19,2,0,31.0,2
-8.1,66,13,1,0,33.0,2
-7.4,66,9,2,0,33.0,1
-6.7,66,9,1,1,33.0,1
-6.7,65,9,2,0,32.5,1
-6.6,67,11,2,1,33.5,2
-7.1,68,13,2,2,34.0,2
-7.7,68,7,2,2,34.0,1
-7.0,66,6,2,1,33.0,1
-8.9,73,4,1,1,36.5,1
-7.2,74,4,2,1,37.0,1
-8.0,76,7,2,0,38.0,1
-7.2,74,7,2,0,37.0,1
-9.7,80,4,0,2,40.0,1
-11.0,82,0,1,2,41.0,1
-10.2,82,0,2,2,41.0,1
-11.6,82,0,1,2,41.0,1
-12.6,82,7,2,1,41.0,1
-11.2,85,9,0,0,42.5,1
-11.8,83,7,1,1,41.5,1
-11.3,82,9,0,2,41.0,1
-10.6,80,9,0,2,40.0,1
-8.8,78,6,2,2,39.0,1
-6.8,77,7,1,0,38.5,1
-6.3,75,11,1,1,37.5,2
-6.2,77,11,1,2,38.5,2
-4.8,76,6,1,0,38.0,1
-3.8,76,7,2,0,38.0,1
-2.9,69,19,2,1,34.5,2
-3.3,74,13,0,2,37.0,2
-3.4,76,11,2,1,38.0,2
-3.7,77,7,1,1,38.5,1
-3.8,77,9,2,1,38.5,1
-4.2,77,11,0,1,38.5,2
-4.7,78,7,1,1,39.0,1
-5.3,78,0,1,1,39.0,1
-3.7,80,6,0,2,40.0,1
-4.5,84,9,0,2,42.0,1
-4.5,85,11,1,2,42.5,2
-4.0,77,20,2,0,38.5,2
-4.9,65,15,2,2,32.5,2
-7.1,64,13,1,2,32.0,2
-8.1,66,15,1,0,33.0,2
-9.4,70,9,1,1,35.0,1
-11.0,74,7,2,1,37.0,1
-11.6,72,9,2,1,36.0,1
-9.6,70,13,1,2,35.0,2
-8.4,66,6,0,1,33.0,1
-7.6,62,0,1,1,31.0,1
-6.6,59,4,1,2,29.5,1
-6.3,60,13,2,2,30.0,2
-6.0,59,6,1,0,29.5,1
-5.4,57,11,2,0,28.5,2
-5.7,57,9,0,1,28.5,1
-6.2,56,11,1,0,28.0,2
-6.6,57,9,0,1,28.5,1
-7.7,61,7,1,0,30.5,1
-8.8,64,6,0,2,32.0,1
-9.9,69,6,2,1,34.5,1
-10.3,69,0,1,1,34.5,1
-10.1,71,0,1,1,35.5,1
-11.9,76,6,0,2,38.0,1
-12.1,79,6,2,0,39.5,1
-14.4,80,6,0,2,40.0,1
-12.9,79,6,0,1,39.5,1
-14.9,78,6,2,2,39.0,1
-14.2,79,7,0,2,39.5,1
-14.7,79,4,0,0,39.5,1
-15.7,78,4,1,0,39.0,1
-15.0,81,4,0,1,40.5,1
-13.5,81,0,1,2,40.5,1
-11.1,83,9,2,0,41.5,1
-10.5,86,11,0,1,43.0,2
-8.7,79,9,2,1,39.5,1
-7.2,68,13,1,1,34.0,2
-5.5,61,20,1,0,30.5,2
-5.3,62,15,1,0,31.0,2
-4.7,63,6,0,0,31.5,1
-4.2,64,9,1,1,32.0,1
-3.9,64,15,1,0,32.0,2
-3.1,66,15,0,0,33.0,2
-2.8,67,24,0,0,33.5,2
-2.5,67,26,0,0,33.5,2
-2.1,71,28,1,2,35.5,2
-1.5,73,30,1,2,36.5,2
-0.7,72,30,0,1,36.0,2
-0.8,72,24,0,1,36.0,2
0.1,70,32,2,0,35.0,2
0.1,78,30,2,1,39.0,2
0.8,72,35,0,2,36.0,2
1.0,70,26,0,2,35.0,2
1.1,71,32,2,0,35.5,2
1.2,71,37,0,0,35.5,2
1.1,70,33,1,2,35.0,2
1.1,71,32,1,0,35.5,2
1.4,71,32,1,0,35.5,2
1.9,71,35,0,1,35.5,2
2.6,70,22,0,2,35.0,2
2.6,67,32,2,1,33.5,2
3.0,63,33,0,1,31.5,2
3.3,62,30,0,1,31.0,2
3.3,63,17,2,1,31.5,2
2.9,66,13,0,1,33.0,2
3.2,65,11,2,2,32.5,2
3.1,66,13,0,2,33.0,2
2.6,69,11,0,2,34.5,2
3.0,69,15,0,2,34.5,2
2.7,68,13,0,0,34.0,2
2.2,69,13,1,1,34.5,2
1.9,69,13,1,2,34.5,2
1.8,68,15,0,0,34.0,2
1.5,65,15,1,2,32.5,2
0.8,65,19,2,0,32.5,2
-1.0,58,19,1,1,29.0,2
-1.9,61,15,2,2,30.5,2
-2.9,64,20,2,0,32.0,2
-5.5,57,17,2,2,28.5,2
-6.1,59,17,1,2,29.5,2
-6.2,57,19,0,0,28.5,2
-6.2,57,19,0,1,28.5,2
-6.0,54,11,1,2,27.0,2
-5.6,55,13,2,1,27.5,2
-5.2,49,15,1,2,24.5,2
-5.1,45,15,0,2,22.5,2
-4.8,43,19,1,0,21.5,2
-5.0,40,22,1,2,20.0,0
-5.9,39,19,0,2,19.5,2
-7.3,44,11,0,1,22.0,2
-8.2,46,9,2,0,23.0,1
-9.2,47,11,2,0,23.5,2
-9.6,47,13,0,1,23.5,2
-10.8,46,9,2,0,23.0,1
-11.8,47,9,0,0,23.5,1
-13.8,52,4,1,1,26.0,1
-11.9,48,9,2,0,24.0,1
-12.1,50,6,0,0,25.0,1
-12.4,51,11,1,1,25.5,2
-14.0,55,4,1,2,27.5,1
-12.6,49,0,0,0,24.5,1
-12.4,48,9,0,2,24.0,1
-11.7,59,15,1,2,29.5,2
-10.8,60,13,1,0,30.0,2
-9.6,64,15,0,0,32.0,2
-8.2,60,17,0,2,30.0,2
-6.3,56,17,1,0,28.0,2
-4.6,52,20,1,1,26.0,2
-3.3,47,32,0,0,23.5,0
-2.4,47,24,0,1,23.5,0
-1.8,43,32,1,2,21.5,0
-1.6,45,22,0,2,22.5,0
-2.1,47,17,0,1,23.5,2
-2.5,46,19,0,2,23.0,2
-3.2,49,22,0,2,24.5,0
-3.3,51,22,2,2,25.5,2
-3.1,57,26,2,1,28.5,2
-3.6,68,17,1,1,34.0,2
-3.6,71,20,2,2,35.5,2
-4.0,72,13,0,1,36.0,2
-3.4,71,13,2,1,35.5,2
-3.9,73,11,1,2,36.5,2
-3.5,72,24,1,0,36.0,2
-3.4,70,26,1,2,35.0,2
-4.1,73,20,2,0,36.5,2
-4.9,73,20,2,2,36.5,2
-5.4,75,17,2,1,37.5,2
-4.9,74,20,1,2,37.0,2
-3.5,71,22,0,1,35.5,2
-2.5,67,28,0,2,33.5,2
-1.2,63,24,1,2,31.5,2
-0.1,58,24,1,0,29.0,2
0.7,56,26,1,2,28.0,2
1.5,56,30,1,2,28.0,2
2.4,53,24,0,0,26.5,2
2.7,51,22,2,2,25.5,2
2.0,54,20,2,1,27.0,2
1.6,54,22,0,1,27.0,2
0.4,63,20,2,0,31.5,2
0.5,59,17,0,2,29.5,2
0.2,65,22,2,0,32.5,2
0.8,67,28,0,1,33.5,2
0.1,69,26,2,2,34.5,2
0.4,75,22,1,2,37.5,2
0.1,73,19,1,0,36.5,2
0.0,73,22,2,0,36.5,2
-1.0,78,17,0,0,39.0,2
-0.8,77,20,2,0,38.5,2
-0.8,77,22,2,2,38.5,2
-0.7,78,22,1,2,39.0,2
-0.5,78,20,0,0,39.0,2
-0.9,78,17,1,1,39.0,2
-0.1,78,19,2,1,39.0,2
0.9,71,28,1,0,35.5,2
1.4,67,20,0,0,33.5,2
1.4,68,24,2,1,34.0,2
1.3,64,24,2,0,32.0,2
1.1,71,30,1,2,35.5,2
1.3,68,28,0,0,34.0,2
1.0,69,30,0,1,34.5,2
0.9,66,22,0,1,33.0,2
0.4,68,17,0,2,34.0,2
0.0,68,17,0,1,34.0,2
-0.2,69,15,2,0,34.5,2
-0.4,73,13,2,2,36.5,2
-0.7,84,11,0,2,42.0,2
-0.9,90,6,0,0,45.0,1
-1.4,94,9,2,1,47.0,1
-7.4,89,24,2,1,44.5,2
-8.6,83,30,0,1,41.5,2
-9.5,79,22,0,1,39.5,2
-10.8,81,22,2,0,40.5,2
-11.5,79,20,1,0,39.5,2
-12.2,81,24,1,0,40.5,2
-13.0,80,20,1,1,40.0,2
-13.7,75,20,2,0,37.5,2
-13.7,64,20,2,0,32.0,2
-13.4,64,19,2,2,32.0,2
-13.1,62,11,1,2,31.0,2
-12.8,70,9,0,2,35.0,1
-12.1,70,7,2,2,35.0,1
-11.3,61,6,2,0,30.5,1
-10.8,52,11,2,1,26.0,2
-10.4,52,6,1,2,26.0,1
-10.5,59,4,0,1,29.5,1
-12.8,66,4,1,0,33.0,1
-14.0,54,7,1,0,27.0,1
-14.4,63,9,1,2,31.5,1
-13.9,68,7,2,2,34.0,1
-13.5,68,6,1,1,34.0,1
-14.5,59,13,0,1,29.5,2
-15.0,53,11,0,2,26.5,2
-15.3,51,11,0,2,25.5,2
-15.9,51,6,0,1,25.5,1
-16.8,54,9,1,2,27.0,1
-16.6,54,11,0,2,27.0,2
-16.4,58,11,0,0,29.0,2
-16.7,57,15,1,1,28.5,2
-16.7,56,19,1,1,28.0,2
-16.9,54,17,2,1,27.0,2
-16.7,50,17,1,0,25.0,2
-16.6,48,17,1,0,24.0,2
-16.1,45,20,2,0,22.5,2
-14.8,46,24,2,0,23.0,0
-13.9,45,20,1,1,22.5,2
-13.2,44,26,2,1,22.0,0
-12.5,42,28,0,2,21.0,0
-12.0,44,32,1,1,22.0,0
-12.0,43,26,2,2,21.5,0
-12.3,52,24,2,0,26.0,2
-11.9,54,24,2,1,27.0,2
-11.3,53,22,2,1,26.5,2
-10.8,52,24,1,2,26.0,2
-10.6,55,26,2,0,27.5,2
-10.3,56,20,2,2,28.0,2
-10.0,60,19,2,0,30.0,2
-9.4,56,22,0,2,28.0,2
-8.8,57,24,0,1,28.5,2
-8.8,63,20,1,1,31.5,2
-8.4,61,20,1,2,30.5,2
-8.0,57,22,0,1,28.5,2
-7.9,59,22,0,0,29.5,2
-7.9,59,22,2,1,29.5,2
-8.0,65,24,2,1,32.5,2
-7.5,57,20,0,0,28.5,2
-6.8,37,26,1,0,18.5,0
-6.5,60,20,0,2,30.0,2
-5.2,54,17,1,2,27.0,2
-4.9,49,24,0,0,24.5,0
-4.3,49,22,2,2,24.5,0
-3.4,50,24,1,1,25.0,2
-3.4,48,24,2,1,24.0,0
-3.6,45,15,0,0,22.5,2
-4.9,51,0,1,1,25.5,1
-5.6,61,15,1,1,30.5,2
-7.2,69,7,1,2,34.5,1
-7.5,70,11,2,2,35.0,2
-9.0,73,13,0,0,36.5,2
-10.8,72,19,2,2,36.0,2
-11.8,73,15,1,2,36.5,2
-11.9,72,13,2,1,36.0,2
-12.9,66,11,1,2,33.0,2
-13.2,61,9,2,1,30.5,1
-13.4,61,11,0,0,30.5,2
-13.4,59,4,2,1,29.5,1
-14.2,64,6,2,2,32.0,1
-13.7,59,7,2,0,29.5,1
-13.6,58,9,2,0,29.0,1
-11.6,59,4,0,1,29.5,1
-8.8,64,4,1,2,32.0,1
-5.0,65,0,1,1,32.5,1
-3.2,68,4,1,2,34.0,1
-2.1,72,4,0,1,36.0,1
0.1,68,9,0,1,34.0,1
1.1,62,9,2,2,31.0,1
2.3,59,7,0,2,29.5,1
1.1,70,9,1,1,35.0,1
1.3,68,9,0,0,34.0,1
1.8,56,7,1,2,28.0,1
-0.2,69,4,0,1,34.5,1
-0.6,67,7,0,2,33.5,1
-0.5,68,0,1,0,34.0,1
-1.2,72,0,1,0,36.0,1
-1.9,76,4,0,0,38.0,1
-1.8,78,4,0,2,39.0,1
-1.2,74,0,2,1,37.0,1
-1.6,75,4,1,1,37.5,1
-0.7,81,0,2,2,40.5,1
-1.3,88,7,0,1,44.0,1
-1.0,91,0,1,2,45.5,1
-0.3,91,4,0,0,45.5,1
0.1,89,4,1,2,44.5,1
0.6,88,4,0,0,44.0,1
1.0,88,0,2,1,44.0,1
2.0,85,0,2,0,42.5,1
2.1,84,0,2,2,42.0,1
1.7,87,6,1,0,43.5,1
1.5,90,7,1,2,45.0,1
1.9,88,6,1,0,44.0,1
2.2,87,6,2,0,43.5,1
2.1,88,6,1,2,44.0,1
1.5,91,7,0,1,45.5,1
1.5,91,7,1,1,45.5,1
1.5,91,7,2,0,45.5,1
1.3,92,13,2,1,46.0,2
1.2,92,7,0,1,46.0,1
1.4,90,7,1,2,45.0,1
0.8,92,9,1,1,46.0,1
1.1,89,7,0,2,44.5,1
0.7,90,4,0,2,45.0,1
0.7,90,6,2,0,45.0,1
0.9,89,7,1,0,44.5,1
0.7,89,4,0,0,44.5,1
1.3,85,6,1,0,42.5,1
1.7,83,7,0,0,41.5,1
1.2,84,7,2,1,42.0,1
1.8,80,0,0,1,40.0,1
2.7,76,11,0,2,38.0,2
3.3,68,11,0,0,34.0,2
3.6,62,19,0,0,31.0,2
3.3,65,19,0,2,32.5,2
3.5,64,19,1,2,32.0,2
3.6,63,19,2,2,31.5,2
3.7,64,15,2,0,32.0,2
3.6,63,15,0,2,31.5,2
3.0,69,19,0,1,34.5,2
2.5,75,17,1,0,37.5,2
1.7,84,17,0,1,42.0,2
1.5,87,15,0,0,43.5,2
1.5,86,17,1,1,43.0,2
1.3,89,19,0,2,44.5,2
1.3,89,19,1,1,44.5,2
1.3,90,19,2,0,45.0,2
1.3,92,17,0,2,46.0,2
1.4,92,19,2,2,46.0,2
2.3,92,20,0,2,46.0,2
2.8,92,24,0,1,46.0,2
3.0,86,30,0,1,43.0,2
3.0,79,24,2,2,39.5,2
2.8,75,32,0,0,37.5,2
2.3,71,32,1,0,35.5,2
2.5,67,41,2,2,33.5,2
2.6,62,32,1,1,31.0,2
2.6,61,24,1,2,30.5,2
3.0,59,22,0,1,29.5,2
3.5,53,28,0,2,26.5,2
3.0,58,30,2,1,29.0,2
3.1,56,26,2,1,28.0,2
2.6,62,26,1,2,31.0,2
2.3,64,22,0,2,32.0,2
2.0,67,28,1,0,33.5,2
1.8,68,24,0,2,34.0,2
1.7,68,19,1,2,34.0,2
1.2,69,15,0,2,34.5,2
0.9,69,26,2,2,34.5,2
0.7,71,24,2,0,35.5,2
0.7,68,22,0,2,34.0,2
0.3,71,22,1,0,35.5,2
0.3,69,26,2,2,34.5,2
-0.3,71,22,0,2,35.5,2
-0.6,72,19,0,1,36.0,2
-0.2,70,20,1,2,35.0,2
-0.6,71,24,0,0,35.5,2
-0.6,70,19,2,2,35.0,2
-0.6,70,24,2,1,35.0,2
0.1,67,24,1,0,33.5,2
0.5,66,17,1,0,33.0,2
1.1,60,15,2,0,30.0,2
1.8,56,20,1,2,28.0,2
1.2,61,15,2,1,30.5,2
1.5,58,19,0,1,29.0,2
1.5,56,19,1,1,28.0,2
1.0,59,13,2,1,29.5,2
0.8,56,15,1,1,28.0,2
-0.6,58,11,0,1,29.0,2
-1.7,63,11,2,1,31.5,2
-2.4,65,9,2,2,32.5,1
-3.5,69,9,2,2,34.5,1
-3.9,69,9,0,1,34.5,1
-3.9,69,13,2,0,34.5,2
-4.5,66,19,1,2,33.0,2
-5.2,68,9,2,2,34.0,1
-6.0,72,0,0,1,36.0,1
-5.8,69,7,1,2,34.5,1
-5.9,74,9,0,1,37.0,1
-6.7,76,6,1,2,38.0,1
-6.3,72,7,1,2,36.0,1
-5.8,73,7,0,0,36.5,1
-5.2,71,9,0,0,35.5,1
-4.7,68,15,0,2,34.0,2
-4.0,68,17,0,2,34.0,2
-3.2,64,17,2,2,32.0,2
-2.7,64,19,0,1,32.0,2
-2.3,58,15,1,0,29.0,2
-1.6,56,17,2,1,28.0,2
-1.6,54,20,0,1,27.0,2
-2.1,56,15,2,2,28.0,2
-2.9,59,13,1,1,29.5,2
-3.2,59,15,1,1,29.5,2
-3.8,62,13,1,2,31.0,2
-4.8,67,11,2,1,33.5,2
-5.4,69,9,2,1,34.5,1
-6.3,65,7,0,0,32.5,1
-6.7,64,4,0,0,32.0,1
-7.6,67,0,0,2,33.5,1
-8.8,76,4,1,0,38.0,1
-8.8,73,7,0,0,36.5,1
-9.8,77,6,2,0,38.5,1
-10.2,75,6,0,1,37.5,1
-10.7,75,4,1,0,37.5,1
-11.0,76,4,0,1,38.0,1
-9.9,70,4,1,0,35.0,1
-8.7,65,6,1,0,32.5,1
-8.0,64,9,1,1,32.0,1
-7.1,61,9,0,2,30.5,1
-6.0,62,11,2,1,31.0,2
-4.7,58,20,0,1,29.0,2
-3.1,57,17,1,2,28.5,2
-2.0,56,19,0,0,28.0,2
-1.8,60,20,0,1,30.0,2
-1.9,59,17,0,2,29.5,2
-3.2,65,9,1,1,32.5,1
-3.6,68,7,1,2,34.0,1
-4.0,68,6,0,0,34.0,1
-3.5,66,6,0,0,33.0,1
-3.3,66,0,0,1,33.0,1
-5.8,76,4,2,2,38.0,1
-4.0,73,9,1,2,36.5,1
-4.3,73,6,2,0,36.5,1
-4.1,74,7,1,1,37.0,1
-5.3,76,4,0,2,38.0,1
-5.2,79,4,2,1,39.5,1
-6.1,82,7,0,1,41.0,1
-6.1,81,6,2,1,40.5,1
-6.2,80,7,0,2,40.0,1
-5.0,78,7,1,0,39.0,1
-3.1,73,9,0,0,36.5,1
-1.4,66,11,1,2,33.0,2
-0.1,63,15,0,2,31.5,2
0.0,60,19,0,0,30.0,2
1.0,59,24,1,2,29.5,2
1.9,55,22,1,0,27.5,2
2.2,55,19,2,0,27.5,2
2.0,56,17,0,1,28.0,2
2.2,53,9,2,2,26.5,1
1.9,55,9,2,1,27.5,1
2.1,53,0,1,0,26.5,1
-0.2,71,4,1,0,35.5,1
-0.5,72,6,0,2,36.0,1
-0.6,75,6,2,2,37.5,1
0.5,70,0,0,0,35.0,1
0.5,83,19,2,0,41.5,2
0.8,80,15,1,0,40.0,2
1.4,75,19,0,1,37.5,2
1.3,82,20,2,1,41.0,2
1.2,85,15,1,1,42.5,2
1.4,87,15,2,0,43.5,2
1.5,88,13,0,2,44.0,2
1.6,90,15,1,2,45.0,2
2.6,89,17,2,1,44.5,2
2.9,85,26,2,0,42.5,2
4.0,82,28,0,1,41.0,2
4.6,74,26,0,0,37.0,2
5.2,66,28,0,0,33.0,2
5.8,61,22,1,2,30.5,2
6.1,59,17,1,1,29.5,2
5.4,62,28,0,2,31.0,2
2.9,83,19,1,2,41.5,2
2.6,84,19,2,1,42.0,2
2.4,83,9,0,1,41.5,1
1.9,86,6,1,2,43.0,1
1.6,84,13,1,1,42.0,2
2.3,79,15,0,1,39.5,2
2.7,78,15,0,1,39.0,2
2.6,77,13,1,1,38.5,2
2.3,79,20,1,2,39.5,2
1.7,82,11,0,2,41.0,2
1.1,85,7,1,2,42.5,1
0.6,89,6,2,0,44.5,1
0.5,90,4,1,0,45.0,1
0.4,90,4,2,1,45.0,1
0.5,89,9,2,1,44.5,1
0.6,89,7,1,2,44.5,1
0.4,86,7,1,2,43.0,1
1.1,81,17,0,2,40.5,2
1.6,78,19,2,0,39.0,2
2.3,74,22,1,2,37.0,2
2.1,73,20,2,0,36.5,2
2.1,74,20,0,0,37.0,2
1.4,81,13,2,1,40.5,2
1.9,76,22,1,2,38.0,2
2.7,70,22,1,0,35.0,2
2.3,64,24,2,1,32.0,2
1.6,67,15,0,2,33.5,2
1.6,62,19,2,0,31.0,2
1.1,64,15,1,1,32.0,2
0.5,66,13,0,2,33.0,2
-0.2,68,9,2,2,34.0,1
-1.0,73,7,2,2,36.5,1
-0.9,73,6,0,2,36.5,1
-1.7,78,4,2,2,39.0,1
-1.8,76,0,0,0,38.0,1
-3.8,84,0,0,0,42.0,1
-2.8,85,0,0,2,42.5,1
-3.1,86,0,0,1,43.0,1
-3.0,85,6,2,2,42.5,1
-1.3,83,11,2,2,41.5,2
-0.7,81,9,1,0,40.5,1
0.3,77,7,0,1,38.5,1
0.7,76,9,1,2,38.0,1
0.9,74,15,1,0,37.0,2
1.1,72,20,2,2,36.0,2
1.0,72,20,2,1,36.0,2
1.1,72,20,2,1,36.0,2
1.0,77,19,2,0,38.5,2
-0.1,90,22,1,2,45.0,2
-0.1,90,26,0,2,45.0,2
0.0,90,24,1,0,45.0,2
0.0,91,22,1,1,45.5,2
0.0,92,15,2,0,46.0,2
0.3,90,17,0,0,45.0,2
0.6,90,19,1,0,45.0,2
0.8,91,17,2,1,45.5,2
1.0,89,11,2,2,44.5,2
0.8,90,15,0,0,45.0,2
0.4,91,11,1,0,45.5,2
0.7,90,19,0,0,45.0,2
0.4,90,19,0,0,45.0,2
0.6,88,22,0,1,44.0,2
0.0,89,33,1,2,44.5,2
-1.4,89,33,2,2,44.5,2
-1.8,90,32,0,2,45.0,2
-1.4,89,33,0,1,44.5,2
-1.7,89,32,1,2,44.5,2
-2.1,90,33,1,2,45.0,2
-2.5,88,33,2,1,44.0,2
-2.7,84,32,2,1,42.0,2
-3.2,79,35,0,0,39.5,2
-3.3,73,33,0,2,36.5,2
-3.6,75,24,1,1,37.5,2
-3.2,67,24,0,0,33.5,2
-3.6,66,30,1,2,33.0,2
-4.7,64,35,0,2,32.0,2
-5.3,63,26,1,0,31.5,2
-5.6,65,32,0,1,32.5,2
-6.6,61,28,0,0,30.5,2
-7.6,61,26,0,1,30.5,2
-8.3,62,19,2,1,31.0,2
-9.0,64,20,0,0,32.0,2
-9.2,65,22,0,1,32.5,2
-9.9,66,28,2,0,33.0,2
-10.8,69,30,2,2,34.5,2
-11.6,70,20,0,2,35.0,2
-11.3,64,22,1,1,32.0,2
-12.1,62,22,0,2,31.0,2
-12.1,61,26,1,0,30.5,2
-11.6,56,32,0,0,28.0,2
-11.2,47,22,1,0,23.5,0
-10.1,44,26,0,2,22.0,0
-9.3,47,28,2,2,23.5,0
-8.3,48,26,1,2,24.0,0
-7.6,46,28,0,0,23.0,0
-7.1,48,26,0,1,24.0,0
-6.8,46,24,2,0,23.0,0
-7.6,46,24,1,1,23.0,0
-7.9,49,19,1,1,24.5,2
-7.8,48,13,1,0,24.0,2
-7.9,50,11,2,0,25.0,2
-8.5,52,9,1,2,26.0,1
-8.6,53,0,1,1,26.5,1
-9.5,58,0,0,1,29.0,1
-8.2,52,7,0,2,26.0,1
-8.6,57,4,2,1,28.5,1
-8.5,63,13,1,1,31.5,2
-8.3,65,9,0,2,32.5,1
-8.2,61,9,2,0,30.5,1
-8.4,58,13,1,2,29.0,2
-9.0,61,17,2,2,30.5,2
-9.4,66,20,1,0,33.0,2
-9.8,67,19,0,0,33.5,2
-9.4,64,22,1,2,32.0,2
-8.7,62,22,1,0,31.0,2
-8.7,64,28,1,2,32.0,2
-6.3,60,15,1,0,30.0,2
-4.9,59,19,2,2,29.5,2
-5.5,63,22,1,2,31.5,2
-5.1,72,20,2,1,36.0,2
-4.9,79,19,1,1,39.5,2
-5.2,81,20,1,1,40.5,2
-6.3,82,24,2,1,41.0,2
-7.1,82,22,0,0,41.0,2
-7.2,83,9,0,0,41.5,1
-7.3,83,4,2,2,41.5,1
-7.1,82,0,1,0,41.0,1
-6.8,84,4,0,1,42.0,1
-6.7,84,0,1,2,42.0,1
-6.5,84,0,2,0,42.0,1
-6.6,84,0,2,1,42.0,1
-5.9,83,9,0,1,41.5,1
-5.5,81,15,0,2,40.5,2
-5.4,72,20,1,1,36.0,2
-6.9,77,22,0,1,38.5,2
-8.1,66,19,2,1,33.0,2
-8.4,66,19,2,0,33.0,2
-8.3,64,20,2,2,32.0,2
-7.5,62,13,1,2,31.0,2
-6.5,59,9,0,0,29.5,1
-5.8,55,11,1,2,27.5,2
-5.5,59,17,1,0,29.5,2
-4.8,57,15,0,0,28.5,2
-4.2,55,19,2,0,27.5,2
-4.3,53,17,0,0,26.5,2
-4.4,53,15,0,2,26.5,2
-5.3,57,17,0,2,28.5,2
-5.9,58,7,1,0,29.0,1
-6.8,59,11,0,0,29.5,2
-8.7,62,11,2,2,31.0,2
-8.3,63,0,0,0,31.5,1
-10.0,65,9,2,0,32.5,1
-8.2,64,9,2,0,32.0,1
-9.5,65,4,2,0,32.5,1
-9.7,71,4,1,2,35.5,1
-11.5,77,0,1,2,38.5,1
-10.3,73,7,1,1,36.5,1
-13.1,79,0,0,1,39.5,1
-12.2,78,0,1,1,39.0,1
-11.7,79,9,0,1,39.5,1
-10.6,78,11,2,1,39.0,2
-8.5,74,11,0,1,37.0,2
-6.6,68,17,2,1,34.0,2
-4.7,54,15,0,0,27.0,2
-3.9,52,17,1,1,26.0,2
-2.9,54,11,2,1,27.0,2
-2.9,51,13,0,1,25.5,2
-3.1,52,20,0,2,26.0,2
-3.6,56,26,1,0,28.0,2
-4.1,54,28,1,1,27.0,2
-4.7,53,28,1,0,26.5,2
-4.6,51,30,0,1,25.5,2
-4.5,51,30,1,2,25.5,2
-4.6,53,26,0,0,26.5,2
-4.5,54,30,1,0,27.0,2
-5.1,62,30,0,1,31.0,2
-5.5,72,24,2,1,36.0,2
-5.7,79,26,1,2,39.5,2
-5.4,80,28,2,2,40.0,2
-4.7,79,28,0,1,39.5,2
-5.4,83,35,2,2,41.5,2
-5.3,82,33,1,2,41.0,2
-5.2,82,33,1,1,41.0,2
-4.9,83,30,0,1,41.5,2
-5.0,83,32,1,1,41.5,2
-4.9,82,32,2,1,41.0,2
-4.7,82,32,1,0,41.0,2
-4.4,83,28,2,0,41.5,2
-4.3,83,30,1,2,41.5,2
-4.3,82,28,0,2,41.0,2
-3.9,81,28,1,2,40.5,2
-3.3,80,24,0,1,40.0,2
-2.7,80,19,1,2,40.0,2
-2.9,80,20,0,0,40.0,2
-3.0,80,19,2,1,40.0,2
-3.6,81,17,2,1,40.5,2
-3.7,81,20,2,2,40.5,2
-3.9,81,22,2,0,40.5,2
-4.3,82,22,0,2,41.0,2
-4.3,81,22,0,1,40.5,2
-4.8,83,22,2,2,41.5,2
-5.3,82,20,2,1,41.0,2
-5.2,82,19,2,1,41.0,2
-5.5,83,19,1,0,41.5,2
-5.6,82,24,2,0,41.0,2
-5.5,81,19,0,2,40.5,2
-5.6,79,19,0,2,39.5,2
-5.7,79,22,0,2,39.5,2
-5.7,79,17,1,0,39.5,2
-6.1,84,13,1,0,42.0,2
-5.9,83,15,1,0,41.5,2
-5.5,86,15,1,0,43.0,2
-5.2,86,13,0,0,43.0,2
-4.6,87,13,1,2,43.5,2
-4.1,86,15,1,1,43.0,2
-3.3,83,15,1,2,41.5,2
-2.9,83,15,2,2,41.5,2
-2.7,84,15,0,2,42.0,2
-2.4,84,20,1,0,42.0,2
-1.8,84,17,2,0,42.0,2
-2.3,84,15,0,0,42.0,2
